review_id,order_id,customer_id,restaurant_id,rider_id,rating,review_sentiment,complaint_flag,complaint_category,review_text
13377,23777,1549,94,153,4,Positive,False,,Highly recommended.
13378,23778,1375,86,104,5,Positive,False,,Quick delivery and tasty food.
13379,23779,1911,114,167,3,Neutral,False,,Delivery was acceptable.
13380,23780,1007,69,87,3,Neutral,False,,Nothing special.
13381,23782,171,23,236,4,Positive,False,,Quick delivery and tasty food.
13382,23783,1084,50,192,4,Positive,False,,Quick delivery and tasty food.
13383,23784,672,46,110,3,Neutral,False,,Average experience.
13384,23785,60,15,67,4,Positive,False,,Excellent service!
13385,23786,1129,67,277,2,Negative,True,Food Quality,Food quality was poor.
13386,23787,977,60,180,2,Negative,True,Late Delivery,Delivery took too long.
13387,23788,577,48,256,2,Negative,True,Wrong Item,Food quality was poor.
13388,23791,259,1,164,4,Positive,False,,Quick delivery and tasty food.
13389,23793,137,22,254,4,Positive,False,,Highly recommended.
13390,23794,1816,117,76,5,Positive,False,,Will definitely order again.
13391,23797,1826,120,136,3,Neutral,False,,Could be better.
13392,23799,1905,104,56,5,Positive,False,,Quick delivery and tasty food.
13393,23801,1536,92,153,5,Positive,False,,Loved the food.
13394,23802,849,71,125,4,Positive,False,,Loved the food.
13395,23804,1056,51,154,5,Positive,False,,Loved the food.
13396,23805,265,15,83,2,Negative,True,Rider Behaviour,Food quality was poor.
13397,23806,1791,107,197,5,Positive,False,,Excellent service!
13398,23807,1991,109,155,4,Positive,False,,Will definitely order again.
13399,23808,1637,100,168,5,Positive,False,,Quick delivery and tasty food.
13400,23809,1764,120,222,5,Positive,False,,Will definitely order again.
13401,23810,1212,79,296,4,Positive,False,,Excellent service!
13402,23811,1818,118,179,5,Positive,False,,Loved the food.
13403,23812,1521,101,50,4,Positive,False,,Excellent service!
13404,23816,647,34,258,4,Positive,False,,Highly recommended.
13405,23818,1655,101,280,5,Positive,False,,Quick delivery and tasty food.
13406,23820,1742,104,155,4,Positive,False,,Will definitely order again.
13407,23821,957,64,81,3,Neutral,False,,Nothing special.
13408,23822,847,67,277,4,Positive,False,,Quick delivery and tasty food.
13409,23823,1152,50,192,4,Positive,False,,Will definitely order again.
13410,23824,581,37,110,5,Positive,False,,Loved the food.
13411,23825,909,62,246,3,Neutral,False,,Nothing special.
13412,23826,44,16,12,5,Positive,False,,Quick delivery and tasty food.
13413,23827,207,12,203,3,Neutral,False,,Nothing special.
13414,23828,1022,67,124,5,Positive,False,,Highly recommended.
13415,23830,646,43,300,5,Positive,False,,Will definitely order again.
13416,23831,1957,118,212,5,Positive,False,,Will definitely order again.
13417,23836,1772,103,239,3,Neutral,False,,Delivery was acceptable.
13418,23837,1312,88,235,3,Neutral,False,,Could be better.
13419,23840,1085,60,210,4,Positive,False,,Highly recommended.
13420,23842,1938,120,222,3,Neutral,False,,Food was okay.
13421,23844,1179,63,266,5,Positive,False,,Highly recommended.
13422,23845,754,42,42,5,Positive,False,,Will definitely order again.
13423,23846,1953,116,198,5,Positive,False,,Will definitely order again.
13424,23847,1442,84,235,4,Positive,False,,Excellent service!
13425,23848,889,63,133,5,Positive,False,,Loved the food.
13426,23849,1086,55,128,1,Negative,True,Wrong Item,Very disappointing experience.
13427,23854,1399,82,10,4,Positive,False,,Quick delivery and tasty food.
13428,23856,810,59,293,5,Positive,False,,Highly recommended.
13429,23857,201,13,140,4,Positive,False,,Excellent service!
13430,23858,956,50,289,4,Positive,False,,Excellent service!
13431,23862,1308,87,247,5,Positive,False,,Quick delivery and tasty food.
13432,23863,561,43,57,4,Positive,False,,Quick delivery and tasty food.
13433,23866,367,29,44,4,Positive,False,,Loved the food.
13434,23870,1173,57,268,1,Negative,True,Late Delivery,Packaging was damaged.
13435,23871,1395,82,273,2,Negative,True,Wrong Item,Food quality was poor.
13436,23872,1911,106,269,2,Negative,True,Late Delivery,Received the wrong order.
13437,23874,461,28,69,5,Positive,False,,Quick delivery and tasty food.
13438,23875,821,64,266,4,Positive,False,,Excellent service!
13439,23878,989,62,98,4,Positive,False,,Quick delivery and tasty food.
13440,23881,1410,85,242,4,Positive,False,,Excellent service!
13441,23882,1084,50,287,5,Positive,False,,Excellent service!
13442,23885,47,15,282,5,Positive,False,,Loved the food.
13443,23891,1263,77,119,3,Neutral,False,,Average experience.
13444,23893,555,36,298,5,Positive,False,,Will definitely order again.
13445,23894,1628,99,200,5,Positive,False,,Quick delivery and tasty food.
13446,23897,1695,96,270,4,Positive,False,,Highly recommended.
13447,23898,878,58,29,4,Positive,False,,Loved the food.
13448,23900,1313,90,139,5,Positive,False,,Loved the food.
13449,23902,1862,103,105,4,Positive,False,,Quick delivery and tasty food.
13450,23903,801,59,116,5,Positive,False,,Will definitely order again.
13451,23906,146,9,67,5,Positive,False,,Quick delivery and tasty food.
13452,23911,284,2,14,3,Neutral,False,,Could be better.
13453,23913,293,6,220,4,Positive,False,,Quick delivery and tasty food.
13454,23914,66,3,272,4,Positive,False,,Will definitely order again.
13455,23915,769,37,58,3,Neutral,False,,Could be better.
13456,23916,826,62,52,5,Positive,False,,Highly recommended.
13457,23918,793,40,150,4,Positive,False,,Highly recommended.
13458,23919,523,41,110,5,Positive,False,,Excellent service!
13459,23921,562,31,22,4,Positive,False,,Quick delivery and tasty food.
13460,23922,1739,120,184,4,Positive,False,,Loved the food.
13461,23926,936,50,224,5,Positive,False,,Loved the food.
13462,23928,253,19,257,4,Positive,False,,Excellent service!
13463,23930,1430,88,119,5,Positive,False,,Loved the food.
13464,23931,666,35,291,5,Positive,False,,Quick delivery and tasty food.
13465,23936,1363,89,181,3,Neutral,False,,Nothing special.
13466,23937,481,23,163,5,Positive,False,,Quick delivery and tasty food.
13467,23938,1643,92,94,4,Positive,False,,Highly recommended.
13468,23939,111,1,95,3,Neutral,False,,Nothing special.
13469,23941,1409,79,296,4,Positive,False,,Will definitely order again.
13470,23942,1596,96,176,4,Positive,False,,Excellent service!
13471,23946,783,34,42,4,Positive,False,,Highly recommended.
13472,23947,240,7,90,5,Positive,False,,Will definitely order again.
13473,23948,705,46,175,2,Negative,True,Wrong Item,Very disappointing experience.
13474,23952,628,44,22,4,Positive,False,,Quick delivery and tasty food.
13475,23963,187,28,69,5,Positive,False,,Excellent service!
13476,23964,1631,99,248,5,Positive,False,,Highly recommended.
13477,23965,240,27,236,4,Positive,False,,Quick delivery and tasty food.
13478,23966,69,18,93,3,Neutral,False,,Nothing special.
13479,23967,1421,82,10,1,Negative,True,Rider Behaviour,Received the wrong order.
13480,23974,461,30,62,1,Negative,True,Rider Behaviour,Delivery took too long.
13481,23975,212,12,203,5,Positive,False,,Loved the food.
13482,23977,773,46,41,3,Neutral,False,,Food was okay.
13483,23979,1244,80,7,4,Positive,False,,Highly recommended.
13484,23980,1061,52,253,5,Positive,False,,Highly recommended.
13485,23981,1735,103,239,3,Neutral,False,,Delivery was acceptable.
13486,23983,1742,109,56,5,Positive,False,,Excellent service!
13487,23984,317,2,14,2,Negative,True,Late Delivery,Very disappointing experience.
13488,23986,1846,105,286,4,Positive,False,,Excellent service!
13489,23988,1699,101,47,4,Positive,False,,Will definitely order again.
13490,23989,1678,92,48,4,Positive,False,,Loved the food.
13491,23990,999,55,253,5,Positive,False,,Loved the food.
13492,23991,891,66,87,5,Positive,False,,Highly recommended.
13493,23992,1129,63,133,5,Positive,False,,Will definitely order again.
13494,23993,1390,76,143,5,Positive,False,,Quick delivery and tasty food.
13495,23995,950,62,52,5,Positive,False,,Highly recommended.
13496,23997,42,18,44,4,Positive,False,,Will definitely order again.
13497,23998,589,47,113,5,Positive,False,,Excellent service!
13498,23999,1972,118,233,5,Positive,False,,Excellent service!
13499,24000,1816,114,269,5,Positive,False,,Excellent service!
13500,24001,1219,81,161,4,Positive,False,,Quick delivery and tasty food.
13501,24003,245,12,260,2,Negative,True,Packaging Issue,Very disappointing experience.
13502,24004,748,42,21,3,Neutral,False,,Delivery was acceptable.
13503,24006,1522,95,6,4,Positive,False,,Highly recommended.
13504,24007,267,4,34,3,Neutral,False,,Could be better.
13505,24008,337,1,231,5,Positive,False,,Excellent service!
13506,24011,1511,100,249,5,Positive,False,,Quick delivery and tasty food.
13507,24012,1416,79,91,4,Positive,False,,Excellent service!
13508,24018,1631,99,200,5,Positive,False,,Quick delivery and tasty food.
13509,24019,376,5,244,1,Negative,True,Wrong Item,Packaging was damaged.
13510,24022,1457,75,51,4,Positive,False,,Highly recommended.
13511,24023,1520,99,13,5,Positive,False,,Will definitely order again.
13512,24028,1195,69,141,5,Positive,False,,Will definitely order again.
13513,24029,1242,85,242,4,Positive,False,,Quick delivery and tasty food.
13514,24030,177,18,102,2,Negative,True,Food Quality,Received the wrong order.
13515,24032,795,34,21,4,Positive,False,,Quick delivery and tasty food.
13516,24035,1564,99,35,2,Negative,True,Wrong Item,Delivery took too long.
13517,24040,1171,52,147,4,Positive,False,,Highly recommended.
13518,24045,1804,110,234,3,Neutral,False,,Delivery was acceptable.
13519,24047,305,18,209,4,Positive,False,,Quick delivery and tasty food.
13520,24049,1576,100,281,4,Positive,False,,Excellent service!
13521,24050,674,41,238,5,Positive,False,,Loved the food.
13522,24052,1664,99,245,4,Positive,False,,Will definitely order again.
13523,24053,1020,70,243,4,Positive,False,,Will definitely order again.
13524,24054,580,35,291,5,Positive,False,,Quick delivery and tasty food.
13525,24055,1834,118,118,4,Positive,False,,Highly recommended.
13526,24058,1933,109,155,5,Positive,False,,Highly recommended.
13527,24061,903,52,111,3,Neutral,False,,Delivery was acceptable.
13528,24067,1616,99,248,5,Positive,False,,Highly recommended.
13529,24069,1710,115,183,5,Positive,False,,Quick delivery and tasty food.
13530,24072,588,44,227,3,Neutral,False,,Nothing special.
13531,24073,1093,50,3,4,Positive,False,,Will definitely order again.
13532,24074,37,4,31,5,Positive,False,,Loved the food.
13533,24076,1679,99,35,5,Positive,False,,Highly recommended.
13534,24077,494,29,100,5,Positive,False,,Loved the food.
13535,24079,1097,50,287,5,Positive,False,,Quick delivery and tasty food.
13536,24083,92,15,108,5,Positive,False,,Loved the food.
13537,24084,1534,102,176,4,Positive,False,,Loved the food.
13538,24085,1065,62,246,1,Negative,True,Wrong Item,Food quality was poor.
13539,24086,172,4,31,5,Positive,False,,Quick delivery and tasty food.
13540,24087,481,7,196,4,Positive,False,,Loved the food.
13541,24088,911,63,32,4,Positive,False,,Loved the food.
13542,24090,381,13,182,4,Positive,False,,Will definitely order again.
13543,24094,931,59,221,4,Positive,False,,Highly recommended.
13544,24097,299,24,69,4,Positive,False,,Will definitely order again.
13545,24099,614,48,92,5,Positive,False,,Excellent service!
13546,24101,1391,85,1,3,Neutral,False,,Could be better.
13547,24102,1169,69,144,5,Positive,False,,Will definitely order again.
13548,24103,378,20,254,4,Positive,False,,Quick delivery and tasty food.
13549,24104,1881,109,284,3,Neutral,False,,Food was okay.
13550,24105,479,8,279,5,Positive,False,,Excellent service!
13551,24106,1351,73,161,5,Positive,False,,Highly recommended.
13552,24110,311,20,9,5,Positive,False,,Excellent service!
13553,24111,688,46,58,4,Positive,False,,Highly recommended.
13554,24113,720,44,8,4,Positive,False,,Will definitely order again.
13555,24114,1552,99,245,4,Positive,False,,Highly recommended.
13556,24119,1775,106,167,4,Positive,False,,Excellent service!
13557,24120,1249,73,145,4,Positive,False,,Excellent service!
13558,24122,1759,119,198,4,Positive,False,,Quick delivery and tasty food.
13559,24123,234,1,127,4,Positive,False,,Highly recommended.
13560,24124,1594,92,48,4,Positive,False,,Loved the food.
13561,24125,658,37,58,3,Neutral,False,,Could be better.
13562,24126,1631,99,248,4,Positive,False,,Will definitely order again.
13563,24132,354,24,170,5,Positive,False,,Loved the food.
13564,24133,962,70,154,5,Positive,False,,Will definitely order again.
13565,24134,273,14,262,5,Positive,False,,Excellent service!
13566,24141,1962,104,56,4,Positive,False,,Excellent service!
13567,24142,200,28,262,5,Positive,False,,Will definitely order again.
13568,24143,1150,68,87,1,Negative,True,Late Delivery,Received the wrong order.
13569,24145,997,57,125,5,Positive,False,,Highly recommended.
13570,24146,567,41,110,2,Negative,True,Packaging Issue,Food quality was poor.
13571,24148,491,18,209,4,Positive,False,,Quick delivery and tasty food.
13572,24149,593,48,92,4,Positive,False,,Highly recommended.
13573,24152,1305,85,1,4,Positive,False,,Loved the food.
13574,24154,30,5,272,5,Positive,False,,Quick delivery and tasty food.
13575,24156,1635,99,16,4,Positive,False,,Excellent service!
13576,24158,1957,118,179,4,Positive,False,,Will definitely order again.
13577,24159,1158,69,293,4,Positive,False,,Will definitely order again.
13578,24161,1002,64,124,5,Positive,False,,Loved the food.
13579,24163,992,65,154,3,Neutral,False,,Food was okay.
13580,24164,1904,119,183,5,Positive,False,,Will definitely order again.
13581,24165,1819,120,99,2,Negative,True,Wrong Item,Delivery took too long.
13582,24166,615,43,185,4,Positive,False,,Quick delivery and tasty food.
13583,24168,1366,79,285,4,Positive,False,,Loved the food.
13584,24169,1633,101,61,4,Positive,False,,Will definitely order again.
13585,24170,933,67,20,5,Positive,False,,Will definitely order again.
13586,24172,471,21,272,4,Positive,False,,Excellent service!
13587,24173,115,17,140,4,Positive,False,,Highly recommended.
13588,24174,1463,82,65,5,Positive,False,,Quick delivery and tasty food.
13589,24175,868,57,210,4,Positive,False,,Loved the food.
13590,24178,948,57,180,3,Neutral,False,,Delivery was acceptable.
13591,24181,1975,103,105,5,Positive,False,,Will definitely order again.
13592,24183,323,1,231,5,Positive,False,,Loved the food.
13593,24184,1090,62,52,1,Negative,True,Wrong Item,Food quality was poor.
13594,24185,607,43,300,5,Positive,False,,Will definitely order again.
13595,24188,1625,100,281,4,Positive,False,,Highly recommended.
13596,24190,1528,94,106,5,Positive,False,,Will definitely order again.
13597,24192,117,4,108,5,Positive,False,,Excellent service!
13598,24193,188,6,127,5,Positive,False,,Quick delivery and tasty food.
13599,24194,947,58,162,4,Positive,False,,Will definitely order again.
13600,24195,1052,50,192,4,Positive,False,,Highly recommended.
13601,24198,1265,89,181,5,Positive,False,,Will definitely order again.
13602,24200,1412,86,109,3,Neutral,False,,Food was okay.
13603,24205,762,37,38,3,Neutral,False,,Delivery was acceptable.
13604,24207,1854,113,183,4,Positive,False,,Will definitely order again.
13605,24208,1129,63,266,4,Positive,False,,Excellent service!
13606,24210,750,31,49,3,Neutral,False,,Average experience.
13607,24211,454,6,231,4,Positive,False,,Loved the food.
13608,24212,1591,95,101,5,Positive,False,,Quick delivery and tasty food.
13609,24213,712,46,238,4,Positive,False,,Highly recommended.
13610,24214,1655,101,11,2,Negative,True,Food Quality,Delivery took too long.
13611,24215,243,26,62,4,Positive,False,,Highly recommended.
13612,24216,412,3,244,3,Neutral,False,,Delivery was acceptable.
13613,24217,924,50,287,3,Neutral,False,,Delivery was acceptable.
13614,24218,125,7,90,5,Positive,False,,Loved the food.
13615,24219,1555,100,168,5,Positive,False,,Excellent service!
13616,24221,1181,60,131,5,Positive,False,,Excellent service!
13617,24223,1168,66,84,4,Positive,False,,Loved the food.
13618,24225,27,17,250,3,Neutral,False,,Average experience.
13619,24226,701,48,92,3,Neutral,False,,Could be better.
13620,24227,1721,109,218,4,Positive,False,,Highly recommended.
13621,24231,1785,120,136,4,Positive,False,,Quick delivery and tasty food.
13622,24232,1030,61,162,4,Positive,False,,Loved the food.
13623,24233,629,37,110,4,Positive,False,,Excellent service!
13624,24234,707,33,78,4,Positive,False,,Loved the food.
13625,24236,962,65,283,4,Positive,False,,Loved the food.
13626,24237,872,62,117,4,Positive,False,,Excellent service!
13627,24238,1038,56,177,4,Positive,False,,Will definitely order again.
13628,24239,907,62,98,3,Neutral,False,,Food was okay.
13629,24240,1318,82,188,1,Negative,True,Wrong Item,Received the wrong order.
13630,24242,239,15,34,5,Positive,False,,Loved the food.
13631,24243,1953,116,183,3,Neutral,False,,Average experience.
13632,24244,1203,77,159,2,Negative,True,Packaging Issue,Received the wrong order.
13633,24251,1536,94,240,5,Positive,False,,Loved the food.
13634,24252,212,12,199,4,Positive,False,,Highly recommended.
13635,24255,1761,120,222,5,Positive,False,,Loved the food.
13636,24256,104,14,69,5,Positive,False,,Will definitely order again.
13637,24258,44,30,121,5,Positive,False,,Quick delivery and tasty food.
13638,24259,326,10,216,2,Negative,True,Rider Behaviour,Packaging was damaged.
13639,24264,625,42,88,4,Positive,False,,Highly recommended.
13640,24265,80,25,244,4,Positive,False,,Excellent service!
13641,24266,1537,99,200,4,Positive,False,,Loved the food.
13642,24267,1755,117,76,4,Positive,False,,Loved the food.
13643,24268,1099,59,293,1,Negative,True,Wrong Item,Very disappointing experience.
13644,24269,673,44,132,4,Positive,False,,Will definitely order again.
13645,24272,821,67,133,5,Positive,False,,Will definitely order again.
13646,24278,1535,96,195,5,Positive,False,,Highly recommended.
13647,24279,1497,85,204,3,Neutral,False,,Delivery was acceptable.
13648,24281,1982,111,28,5,Positive,False,,Highly recommended.
13649,24285,1625,100,249,5,Positive,False,,Highly recommended.
13650,24287,215,24,121,5,Positive,False,,Quick delivery and tasty food.
13651,24288,1998,114,207,5,Positive,False,,Excellent service!
13652,24293,440,6,231,4,Positive,False,,Will definitely order again.
13653,24294,1739,120,222,4,Positive,False,,Excellent service!
13654,24296,1796,120,184,5,Positive,False,,Highly recommended.
13655,24297,1457,75,139,5,Positive,False,,Loved the food.
13656,24299,1821,105,286,3,Neutral,False,,Delivery was acceptable.
13657,24303,1080,69,221,4,Positive,False,,Highly recommended.
13658,24304,155,12,66,4,Positive,False,,Will definitely order again.
13659,24305,1778,106,76,4,Positive,False,,Will definitely order again.
13660,24306,1406,81,161,1,Negative,True,Food Quality,Food quality was poor.
13661,24308,1595,100,126,3,Neutral,False,,Nothing special.
13662,24309,1233,82,122,2,Negative,True,Packaging Issue,Very disappointing experience.
13663,24310,1645,98,156,5,Positive,False,,Loved the food.
13664,24311,900,50,289,4,Positive,False,,Quick delivery and tasty food.
13665,24312,1404,76,273,5,Positive,False,,Excellent service!
13666,24313,1178,50,137,5,Positive,False,,Loved the food.
13667,24314,583,34,85,4,Positive,False,,Will definitely order again.
13668,24317,1240,90,15,4,Positive,False,,Highly recommended.
13669,24318,1085,56,208,5,Positive,False,,Will definitely order again.
13670,24319,1671,99,35,1,Negative,True,Food Quality,Received the wrong order.
13671,24321,1689,100,114,1,Negative,True,Wrong Item,Delivery took too long.
13672,24322,1769,104,56,4,Positive,False,,Excellent service!
13673,24323,1357,85,242,5,Positive,False,,Excellent service!
13674,24325,298,12,66,3,Neutral,False,,Average experience.
13675,24330,1287,85,1,5,Positive,False,,Excellent service!
13676,24331,1280,78,292,4,Positive,False,,Quick delivery and tasty food.
13677,24332,1752,105,146,2,Negative,True,Food Quality,Received the wrong order.
13678,24333,978,55,147,1,Negative,True,Packaging Issue,Very disappointing experience.
13679,24336,1967,108,2,1,Negative,True,Wrong Item,Received the wrong order.
13680,24337,110,18,191,5,Positive,False,,Will definitely order again.
13681,24338,1866,103,105,3,Neutral,False,,Food was okay.
13682,24339,937,61,283,5,Positive,False,,Highly recommended.
13683,24340,1416,79,247,5,Positive,False,,Will definitely order again.
13684,24341,924,50,137,4,Positive,False,,Quick delivery and tasty food.
13685,24342,1765,109,56,5,Positive,False,,Loved the food.
13686,24343,1627,97,94,2,Negative,True,Wrong Item,Packaging was damaged.
13687,24345,1829,107,267,3,Neutral,False,,Could be better.
13688,24346,1733,113,151,5,Positive,False,,Loved the food.
13689,24348,1010,52,128,2,Negative,True,Late Delivery,Delivery took too long.
13690,24350,845,54,87,3,Neutral,False,,Could be better.
13691,24351,1434,86,104,3,Neutral,False,,Food was okay.
13692,24352,1286,77,129,5,Positive,False,,Loved the food.
13693,24354,687,33,77,5,Positive,False,,Highly recommended.
13694,24355,844,52,75,5,Positive,False,,Quick delivery and tasty food.
13695,24357,530,32,228,5,Positive,False,,Loved the food.
13696,24359,1661,100,249,5,Positive,False,,Highly recommended.
13697,24360,1934,112,275,4,Positive,False,,Will definitely order again.
13698,24361,1732,104,218,4,Positive,False,,Will definitely order again.
13699,24362,1325,76,143,5,Positive,False,,Loved the food.
13700,24363,329,10,216,4,Positive,False,,Will definitely order again.
13701,24365,900,50,287,5,Positive,False,,Will definitely order again.
13702,24367,263,10,158,5,Positive,False,,Excellent service!
13703,24370,1301,77,159,5,Positive,False,,Will definitely order again.
13704,24371,85,16,69,5,Positive,False,,Quick delivery and tasty food.
13705,24372,1390,82,143,5,Positive,False,,Quick delivery and tasty food.
13706,24373,1902,111,197,5,Positive,False,,Excellent service!
13707,24375,1571,101,193,4,Positive,False,,Quick delivery and tasty food.
13708,24376,823,50,287,4,Positive,False,,Highly recommended.
13709,24377,970,64,20,4,Positive,False,,Quick delivery and tasty food.
13710,24378,1069,54,36,5,Positive,False,,Loved the food.
13711,24379,45,12,199,5,Positive,False,,Highly recommended.
13712,24380,227,7,96,5,Positive,False,,Highly recommended.
13713,24381,1302,78,145,5,Positive,False,,Will definitely order again.
13714,24382,1362,82,10,3,Neutral,False,,Average experience.
13715,24383,34,17,182,5,Positive,False,,Loved the food.
13716,24384,1871,115,183,5,Positive,False,,Quick delivery and tasty food.
13717,24385,1821,105,186,5,Positive,False,,Highly recommended.
13718,24391,65,4,34,2,Negative,True,Packaging Issue,Packaging was damaged.
13719,24392,1066,58,29,5,Positive,False,,Highly recommended.
13720,24393,1990,113,2,4,Positive,False,,Quick delivery and tasty food.
13721,24394,987,50,224,3,Neutral,False,,Delivery was acceptable.
13722,24396,1917,118,17,5,Positive,False,,Quick delivery and tasty food.
13723,24398,62,28,262,3,Neutral,False,,Delivery was acceptable.
13724,24399,1302,73,145,4,Positive,False,,Loved the food.
13725,24401,871,71,208,4,Positive,False,,Will definitely order again.
13726,24405,1507,102,156,5,Positive,False,,Loved the food.
13727,24406,62,28,271,5,Positive,False,,Will definitely order again.
13728,24408,989,72,246,4,Positive,False,,Loved the food.
13729,24409,649,48,25,5,Positive,False,,Will definitely order again.
13730,24412,1554,99,16,3,Neutral,False,,Average experience.
13731,24414,1629,98,232,4,Positive,False,,Loved the food.
13732,24415,1300,78,145,5,Positive,False,,Excellent service!
13733,24416,401,14,62,5,Positive,False,,Loved the food.
13734,24420,192,15,108,3,Neutral,False,,Food was okay.
13735,24422,1899,111,197,5,Positive,False,,Excellent service!
13736,24423,1862,103,239,5,Positive,False,,Loved the food.
13737,24424,1121,49,208,4,Positive,False,,Quick delivery and tasty food.
13738,24426,1464,87,276,5,Positive,False,,Highly recommended.
13739,24427,65,4,83,5,Positive,False,,Highly recommended.
13740,24428,868,57,208,4,Positive,False,,Loved the food.
13741,24429,482,15,83,2,Negative,True,Wrong Item,Delivery took too long.
13742,24430,675,31,86,5,Positive,False,,Will definitely order again.
13743,24435,1284,76,122,4,Positive,False,,Quick delivery and tasty food.
13744,24439,337,1,95,3,Neutral,False,,Nothing special.
13745,24441,601,36,71,4,Positive,False,,Excellent service!
13746,24442,1089,50,82,3,Neutral,False,,Could be better.
13747,24443,490,19,257,4,Positive,False,,Highly recommended.
13748,24445,1826,120,241,5,Positive,False,,Quick delivery and tasty food.
13749,24446,132,23,96,5,Positive,False,,Will definitely order again.
13750,24449,1898,117,130,4,Positive,False,,Loved the food.
13751,24451,16,24,262,4,Positive,False,,Will definitely order again.
13752,24453,808,52,111,4,Positive,False,,Will definitely order again.
13753,24454,94,11,140,5,Positive,False,,Highly recommended.
13754,24456,258,9,108,5,Positive,False,,Will definitely order again.
13755,24457,311,11,37,3,Neutral,False,,Nothing special.
13756,24458,110,29,100,4,Positive,False,,Quick delivery and tasty food.
13757,24459,1643,95,6,3,Neutral,False,,Average experience.
13758,24460,864,53,205,4,Positive,False,,Highly recommended.
13759,24461,1008,62,246,4,Positive,False,,Excellent service!
13760,24463,424,4,83,4,Positive,False,,Highly recommended.
13761,24466,914,71,177,5,Positive,False,,Highly recommended.
13762,24467,352,15,83,4,Positive,False,,Excellent service!
13763,24468,1720,119,198,5,Positive,False,,Loved the food.
13764,24469,1892,105,234,5,Positive,False,,Quick delivery and tasty food.
13765,24470,1348,85,120,3,Neutral,False,,Could be better.
13766,24471,1159,57,125,5,Positive,False,,Loved the food.
13767,24472,1867,103,226,5,Positive,False,,Excellent service!
13768,24473,929,56,268,2,Negative,True,Rider Behaviour,Received the wrong order.
13769,24474,671,31,251,5,Positive,False,,Will definitely order again.
13770,24475,1742,109,27,1,Negative,True,Packaging Issue,Packaging was damaged.
13771,24477,511,46,261,5,Positive,False,,Loved the food.
13772,24479,211,8,217,4,Positive,False,,Excellent service!
13773,24482,1908,106,130,5,Positive,False,,Loved the food.
13774,24483,1966,118,118,4,Positive,False,,Loved the food.
13775,24486,1013,54,116,4,Positive,False,,Loved the food.
13776,24487,213,20,254,5,Positive,False,,Excellent service!
13777,24488,918,52,128,1,Negative,True,Late Delivery,Packaging was damaged.
13778,24491,1050,55,128,1,Negative,True,Packaging Issue,Delivery took too long.
13779,24492,369,29,191,5,Positive,False,,Quick delivery and tasty food.
13780,24493,1163,60,180,5,Positive,False,,Loved the food.
13781,24497,1747,110,286,4,Positive,False,,Excellent service!
13782,24498,12,9,60,4,Positive,False,,Loved the food.
13783,24500,1966,118,233,2,Negative,True,Food Quality,Received the wrong order.
13784,24502,553,44,251,5,Positive,False,,Quick delivery and tasty food.
13785,24503,405,22,182,5,Positive,False,,Highly recommended.
13786,24504,19,5,14,5,Positive,False,,Will definitely order again.
13787,24505,564,32,160,3,Neutral,False,,Delivery was acceptable.
13788,24506,917,52,75,5,Positive,False,,Quick delivery and tasty food.
13789,24507,893,52,128,4,Positive,False,,Excellent service!
13790,24509,1712,106,269,4,Positive,False,,Quick delivery and tasty food.
13791,24510,830,63,20,2,Negative,True,Food Quality,Received the wrong order.
13792,24513,1503,100,249,3,Neutral,False,,Food was okay.
13793,24514,1791,111,275,5,Positive,False,,Highly recommended.
13794,24518,1761,120,241,4,Positive,False,,Loved the food.
13795,24520,1172,55,288,5,Positive,False,,Will definitely order again.
13796,24521,225,11,37,4,Positive,False,,Loved the food.
13797,24523,84,20,201,4,Positive,False,,Quick delivery and tasty food.
13798,24524,1895,109,218,5,Positive,False,,Loved the food.
13799,24525,1567,93,106,5,Positive,False,,Quick delivery and tasty food.
13800,24528,544,39,88,3,Neutral,False,,Could be better.
13801,24530,318,13,37,3,Neutral,False,,Delivery was acceptable.
13802,24531,1136,68,144,2,Negative,True,Wrong Item,Packaging was damaged.
13803,24536,1699,101,280,4,Positive,False,,Highly recommended.
13804,24537,1665,100,168,5,Positive,False,,Quick delivery and tasty food.
13805,24538,1757,110,68,4,Positive,False,,Excellent service!
13806,24539,1030,70,243,4,Positive,False,,Loved the food.
13807,24540,229,25,244,4,Positive,False,,Quick delivery and tasty food.
13808,24543,740,41,261,5,Positive,False,,Excellent service!
13809,24544,1605,99,35,4,Positive,False,,Loved the food.
13810,24545,170,19,14,1,Negative,True,Packaging Issue,Delivery took too long.
13811,24548,1980,103,112,4,Positive,False,,Loved the food.
13812,24550,1871,116,2,5,Positive,False,,Quick delivery and tasty food.
13813,24553,628,44,132,3,Neutral,False,,Nothing special.
13814,24555,1945,108,299,5,Positive,False,,Loved the food.
13815,24558,828,62,52,5,Positive,False,,Loved the food.
13816,24559,525,48,300,4,Positive,False,,Will definitely order again.
13817,24560,958,72,142,3,Neutral,False,,Delivery was acceptable.
13818,24563,141,18,191,3,Neutral,False,,Delivery was acceptable.
13819,24564,1253,85,242,5,Positive,False,,Will definitely order again.
13820,24565,751,46,171,4,Positive,False,,Will definitely order again.
13821,24566,797,37,38,5,Positive,False,,Highly recommended.
13822,24569,1678,93,157,5,Positive,False,,Excellent service!
13823,24571,1306,78,230,4,Positive,False,,Highly recommended.
13824,24573,944,58,283,4,Positive,False,,Highly recommended.
13825,24574,1025,58,29,2,Negative,True,Wrong Item,Food quality was poor.
