menu_item_id,restaurant_id,item_name,item_type,is_veg,unit_price,is_available
1169,43,Masala Tea,Beverage,True,255,True
1170,43,Green Tea,Beverage,True,260,True
1171,43,Garlic Bread,Starter,True,184,True
1172,43,Veg Wrap,Main Course,True,213,True
1173,43,Apple Pie,Dessert,True,160,True
1174,43,Grilled Cheese Sandwich,Main Course,True,230,True
1175,43,Chocolate Muffin,Dessert,True,201,True
1176,43,Chicken Sandwich,Main Course,False,237,True
1177,43,French Fries,Starter,True,174,True
1178,43,Chocolate Brownie,Dessert,True,142,True
1179,43,Blueberry Cheesecake,Dessert,True,247,True
1180,43,Peri Peri Fries,Starter,True,121,True
1181,43,Croissant,Dessert,True,136,True
1182,43,Veg Quesadilla,Main Course,True,248,True
1183,43,Donut,Dessert,True,227,True
1184,43,Veg Sandwich,Main Course,True,318,True
1185,43,Fresh Lime Soda,Beverage,True,193,True
1186,44,Hot and Sour Soup,Starter,True,165,True
1187,44,Veg Momos,Starter,True,157,True
1188,44,Spring Rolls,Starter,True,219,True
1189,44,Chicken Hakka Noodles,Main Course,False,251,True
1190,44,Ice Tea,Beverage,True,111,True
1191,44,Chicken Momos,Starter,False,154,True
1192,44,Chicken Chilli,Starter,False,149,True
1193,44,Brownie,Dessert,True,177,True
1194,44,Crispy Corn,Starter,True,203,True
1195,44,Black Pepper Chicken,Main Course,False,292,True
1196,44,Chicken Fried Wonton,Starter,False,144,True
1197,44,Chicken Bao,Starter,False,207,True
1198,44,Tofu Chilli,Starter,True,133,True
1199,44,Veg Manchurian,Starter,True,221,True
1200,44,Lemon Soda,Beverage,True,136,True
1201,44,Chicken Spring Rolls,Starter,False,202,True
1202,44,Kung Pao Chicken,Main Course,False,289,True
1203,44,Garlic Noodles,Main Course,True,358,True
1204,44,Sweet Corn Soup,Starter,True,250,True
1205,44,Jasmine Tea,Beverage,True,91,True
1206,44,Dragon Chicken,Main Course,False,198,True
1207,44,Veg Triple Rice,Main Course,True,380,True
1208,44,Veg Fried Wonton,Starter,True,147,True
1209,44,Sesame Balls,Dessert,True,183,True
1210,44,Chicken Triple Rice,Main Course,False,352,True
1211,45,Choco Chip Cookie,Dessert,True,244,True
1212,45,Cold Chocolate,Beverage,True,189,True
1213,45,Chocolate Lava Cake,Dessert,True,205,True
1214,45,Chocolate Sundae,Dessert,True,288,True
1215,45,Oreo Shake,Beverage,True,199,True
1216,45,Kheer,Dessert,True,246,True
1217,45,Kulfi,Dessert,True,302,True
1218,45,Mango Cheesecake,Dessert,True,135,True
1219,45,Butterscotch Ice Cream,Dessert,True,181,True
1220,45,Red Velvet Cake,Dessert,True,232,True
1221,45,Red Velvet Pastry,Dessert,True,295,True
1222,45,Blueberry Cheesecake,Dessert,True,277,True
1223,45,Mango Sundae,Dessert,True,131,True
1224,45,Chocolate Muffin,Dessert,True,154,True
1225,45,Fresh Lime Soda,Beverage,True,90,True
1226,45,Banoffee Pie,Dessert,True,183,True
1227,45,Chocolate Brownie,Dessert,True,169,True
1228,45,Mango Smoothie,Beverage,True,148,True
1229,45,Donut,Dessert,True,167,True
1230,46,Mirchi Ka Salan,Starter,True,300,True
1231,46,Double Ka Meetha,Dessert,True,187,True
1232,46,Lassi,Beverage,True,156,True
1233,46,Buttermilk,Beverage,True,100,True
1234,46,Raita,Starter,True,134,True
1235,46,Paneer 65,Starter,True,324,True
1236,46,Gulab Jamun,Dessert,True,214,True
1237,46,Mint Lemonade,Beverage,True,122,True
1238,46,Boneless Chicken Biryani,Main Course,False,372,True
1239,46,Chicken Kebab,Starter,False,240,True
1240,46,Prawns Biryani,Main Course,False,537,True
1241,46,Paneer Biryani,Main Course,True,495,True
1242,46,Fruit Custard,Dessert,True,234,True
1243,46,Rose Milk,Beverage,True,135,True
1244,46,Veg Dum Biryani,Main Course,True,619,True
1245,46,Chicken 65,Starter,False,222,True
1246,47,Butter Chicken,Main Course,False,258,True
1247,47,Achari Paneer,Main Course,True,411,True
1248,47,Kadhai Paneer,Main Course,True,366,True
1249,47,Hara Bhara Kebab,Starter,True,218,True
1250,47,Garlic Naan,Starter,True,156,True
1251,47,Dal Makhani,Main Course,True,346,True
1252,47,Jaljeera,Beverage,True,95,True
1253,47,Mutton Keema,Main Course,False,264,True
1254,47,Mango Lassi,Beverage,True,50,True
1255,47,Chicken Tikka,Starter,False,187,True
1256,47,Chicken Curry,Main Course,False,238,True
1257,47,Tandoori Chicken,Starter,False,155,True
1258,47,Butter Naan,Starter,True,151,True
1259,47,Rajma Masala,Main Course,True,328,True
1260,47,Bhindi Masala,Main Course,True,459,True
1261,47,Kofta Curry,Main Course,True,309,True
1262,47,Phirni,Dessert,True,192,True
1263,47,Aloo Gobi,Main Course,True,469,True
1264,47,Veg Seekh Kebab,Starter,True,87,True
1265,47,Shahi Paneer,Main Course,True,372,True
1266,47,Chicken Seekh Kebab,Starter,False,170,True
1267,47,Rumali Roti,Starter,True,166,True
1268,47,Jeera Rice,Main Course,True,377,True
1269,47,Paneer Bhurji,Main Course,True,434,True
1270,47,Methi Malai Matar,Main Course,True,396,True
1271,47,Lemon Soda,Beverage,True,133,True
1272,47,Masala Papad,Starter,True,161,True
1273,47,Amritsari Chole,Main Course,True,365,True
1274,47,Kulfi,Dessert,True,157,True
1275,47,Chicken Biryani,Main Course,False,380,True
1276,47,Chicken Korma,Main Course,False,346,True
1277,47,Mutton Rogan Josh,Main Course,False,301,True
1278,47,Rasmalai,Dessert,True,173,True
1279,47,Paneer Biryani,Main Course,True,332,True
1280,47,Masala Chaas,Beverage,True,125,True
1281,47,Kheer,Dessert,True,211,True
1282,47,Paneer Butter Masala,Main Course,True,462,True
1283,47,Gulab Jamun,Dessert,True,130,True
1284,47,Chole Masala,Main Course,True,477,True
1285,48,Mineral Water,Beverage,True,104,True
1286,48,Boneless Chicken Biryani,Main Course,False,432,True
1287,48,Veg Hyderabadi Biryani,Main Course,True,281,True
1288,48,Prawns Biryani,Main Course,False,268,True
1289,48,Gulab Jamun,Dessert,True,184,True
1290,48,Chicken Fry Piece Biryani,Main Course,False,326,True
1291,48,Chicken Biryani,Main Course,False,365,True
1292,48,Boiled Egg,Starter,False,198,True
1293,48,Mushroom Biryani,Main Course,True,292,True
1294,48,Soft Drink,Beverage,True,102,True
1295,48,Double Ka Meetha,Dessert,True,191,True
1296,48,Fruit Custard,Dessert,True,119,True
1297,48,Fish Biryani,Main Course,False,407,True
1298,48,Chicken Kebab,Starter,False,207,True
1299,48,Paneer Biryani,Main Course,True,414,True
1300,48,Egg Biryani,Main Course,False,375,True
1301,48,Mutton Biryani,Main Course,False,391,True
1302,48,Veg Dum Biryani,Main Course,True,260,True
1303,48,Rose Milk,Beverage,True,112,True
1304,48,Veg Kebab,Starter,True,122,True
1305,49,Veg Sandwich,Main Course,True,311,True
1306,49,Chocolate Brownie,Dessert,True,232,True
1307,49,Chicken Wrap,Main Course,False,288,True
1308,49,Americano,Beverage,True,277,True
1309,49,Blueberry Cheesecake,Dessert,True,188,True
1310,49,Mineral Water,Beverage,True,257,True
1311,49,Chicken Club Sandwich,Main Course,False,299,True
1312,49,Masala Tea,Beverage,True,187,True
1313,49,Club Sandwich,Main Course,True,246,True
1314,49,Hot Chocolate,Beverage,True,174,True
1315,49,Veg Wrap,Main Course,True,224,True
1316,49,Donut,Dessert,True,123,True
1317,49,French Fries,Starter,True,125,True
1318,49,Garlic Bread,Starter,True,126,True
1319,49,Croissant,Dessert,True,226,True
1320,49,Fruit Tart,Dessert,True,170,True
1321,49,Espresso,Beverage,True,149,True
1322,49,Grilled Cheese Sandwich,Main Course,True,185,True
1323,49,Chocolate Muffin,Dessert,True,178,True
1324,50,Kung Pao Chicken,Main Course,False,306,True
1325,50,Vanilla Ice Cream,Dessert,True,207,True
1326,50,Veg Triple Rice,Main Course,True,200,True
1327,50,Veg Fried Rice,Main Course,True,223,True
1328,50,Dragon Chicken,Main Course,False,318,True
1329,50,Sweet Corn Soup,Starter,True,222,True
1330,50,Jasmine Tea,Beverage,True,117,True
1331,50,Chicken Manchurian,Starter,False,248,True
1332,50,Tofu Chilli,Starter,True,211,True
1333,50,Chicken Chilli,Starter,False,143,True
1334,50,Chicken Spring Rolls,Starter,False,244,True
1335,50,Schezwan Fried Rice,Main Course,True,406,True
1336,50,Veg Manchurian,Starter,True,260,True
1337,50,Spring Rolls,Starter,True,230,True
1338,50,Chicken Triple Rice,Main Course,False,277,True
1339,50,Black Pepper Chicken,Main Course,False,318,True
1340,50,Garlic Noodles,Main Course,True,407,True
1341,50,Chicken Fried Rice,Main Course,False,358,True
1342,50,Lemon Soda,Beverage,True,66,True
1343,50,American Chopsuey,Main Course,True,278,True
1344,50,Chocolate Mousse,Dessert,True,181,True
1345,50,Chicken Fried Wonton,Starter,False,223,True
1346,50,Chicken Hakka Noodles,Main Course,False,393,True
1347,50,Chicken Shanghai Rice,Main Course,False,331,True
1348,50,Crispy Corn,Starter,True,138,True
1349,50,Dim Sums,Starter,True,204,True
1350,50,Brownie,Dessert,True,107,True
1351,51,Cheese Burger,Main Course,True,254,True
1352,51,Milkshake,Beverage,True,68,True
1353,51,Veg Sandwich,Main Course,True,293,True
1354,51,Cheese Corn Sandwich,Main Course,True,187,True
1355,51,Coca Cola,Beverage,True,101,True
1356,51,Chicken Wrap,Main Course,False,235,True
1357,51,Soft Serve,Dessert,True,159,True
1358,51,Veg Wrap,Main Course,True,241,True
1359,51,Veg Burger,Main Course,True,214,True
1360,51,Veg Nuggets,Starter,True,122,True
1361,51,Loaded Fries,Starter,True,151,True
1362,51,Chocolate Sundae,Dessert,True,177,True
1363,51,Onion Rings,Starter,True,112,True
1364,51,Garlic Bread,Starter,True,104,True
1365,51,Peri Peri Fries,Starter,True,116,True
1366,51,Chicken Sandwich,Main Course,False,318,True
1367,51,Hot Dog,Main Course,False,320,True
1368,51,Chicken Nuggets,Starter,False,167,True
1369,51,Grilled Sandwich,Main Course,True,221,True
1370,51,Chicken Burger,Main Course,False,231,True
1371,51,Sprite,Beverage,True,100,True
1372,51,Pepsi,Beverage,True,96,True
1373,51,Brownie,Dessert,True,93,True
1374,51,Double Patty Burger,Main Course,False,274,True
1375,51,Veg Taco,Main Course,True,248,True
1376,51,Cold Coffee,Beverage,True,84,True
1377,52,Sweet Corn Soup,Starter,True,120,True
1378,52,Honey Chilli Potato,Starter,True,156,True
1379,52,Chicken Shanghai Rice,Main Course,False,320,True
1380,52,Hakka Noodles,Main Course,True,411,True
1381,52,American Chopsuey,Main Course,True,315,True
1382,52,Chicken Bao,Starter,False,252,True
1383,52,Chicken Fried Wonton,Starter,False,247,True
1384,52,Schezwan Noodles,Main Course,True,380,True
1385,52,Veg Manchurian,Starter,True,246,True
1386,52,Veg Shanghai Rice,Main Course,True,180,True
1387,52,Veg Fried Rice,Main Course,True,343,True
1388,52,Veg Triple Rice,Main Course,True,214,True
1389,52,Tofu Chilli,Starter,True,223,True
1390,52,Singapore Noodles,Main Course,True,202,True
1391,52,Kung Pao Chicken,Main Course,False,188,True
1392,52,Black Pepper Chicken,Main Course,False,213,True
1393,52,Manchow Soup,Starter,True,247,True
1394,52,Paneer Fried Rice,Main Course,True,183,True
1395,52,Sesame Balls,Dessert,True,129,True
1396,52,Chicken Fried Rice,Main Course,False,402,True
1397,52,Chicken Spring Rolls,Starter,False,221,True
1398,52,Veg Bao,Starter,True,194,True
1399,52,Dragon Chicken,Main Course,False,278,True
1400,52,Chicken Triple Rice,Main Course,False,251,True
1401,52,Chicken Chilli,Starter,False,122,True
1402,52,Ice Tea,Beverage,True,63,True
1403,52,Veg Fried Wonton,Starter,True,153,True
1404,52,Spring Rolls,Starter,True,164,True
1405,52,Chocolate Mousse,Dessert,True,160,True
1406,52,Chilli Garlic Rice,Main Course,True,262,True
1407,52,Crispy Corn,Starter,True,242,True
1408,53,Badam Milk,Beverage,True,59,True
1409,53,Sambar Vada,Starter,True,91,True
1410,53,Rava Dosa,Main Course,True,233,True
1411,53,Pongal,Main Course,True,133,True
1412,53,Vegetable Stew,Main Course,True,275,True
1413,53,Buttermilk,Beverage,True,92,True
1414,53,Plain Uttapam,Main Course,True,271,True
1415,53,Filter Coffee,Beverage,True,118,True
1416,53,Poori Bhaji,Main Course,True,141,True
1417,53,Curd Rice,Main Course,True,149,True
1418,53,Akki Roti,Main Course,True,123,True
1419,53,Chapati,Starter,True,136,True
1420,53,Ghee Roast,Main Course,True,178,True
1421,53,Neer Dosa,Main Course,True,127,True
1422,53,Onion Uttapam,Main Course,True,131,True
1423,53,Payasam,Dessert,True,110,True
1424,53,Medu Vada,Starter,True,137,True
1425,53,Banana Chips,Starter,True,93,True
1426,53,Masala Dosa,Main Course,True,201,True
1427,53,Kesari Bath,Dessert,True,177,True
1428,53,Set Dosa,Main Course,True,246,True
1429,53,Tomato Rice,Main Course,True,194,True
1430,53,Rasam,Starter,True,135,True
1431,53,Mini Idli,Starter,True,108,True
1432,54,Grilled Cheese Sandwich,Main Course,True,235,True
1433,54,Chicken Club Sandwich,Main Course,False,239,True
1434,54,Fruit Tart,Dessert,True,239,True
1435,54,Mineral Water,Beverage,True,237,True
1436,54,Chicken Quesadilla,Main Course,False,202,True
1437,54,Croissant,Dessert,True,132,True
1438,54,Garlic Bread,Starter,True,200,True
1439,54,Green Tea,Beverage,True,260,True
1440,54,Chicken Wrap,Main Course,False,203,True
1441,54,French Fries,Starter,True,207,True
1442,54,Mocha,Beverage,True,110,True
1443,54,Red Velvet Pastry,Dessert,True,136,True
1444,54,Latte,Beverage,True,274,True
1445,54,Hazelnut Latte,Beverage,True,124,True
1446,54,Flat White,Beverage,True,193,True
1447,54,Espresso,Beverage,True,120,True
1448,54,Chocolate Muffin,Dessert,True,203,True
1449,54,Cappuccino,Beverage,True,239,True
1450,54,Chicken Sandwich,Main Course,False,216,True
1451,54,Veg Wrap,Main Course,True,221,True
1452,54,Cold Coffee,Beverage,True,244,True
1453,54,Chocolate Croissant,Dessert,True,220,True
1454,54,Veg Sandwich,Main Course,True,227,True
1455,55,Black Pepper Chicken,Main Course,False,250,True
1456,55,Chicken Chilli,Starter,False,229,True
1457,55,Singapore Noodles,Main Course,True,296,True
1458,55,Brownie,Dessert,True,282,True
1459,55,Manchow Soup,Starter,True,225,True
1460,55,Kung Pao Chicken,Main Course,False,412,True
1461,55,Chicken Shanghai Rice,Main Course,False,302,True
1462,55,Jasmine Tea,Beverage,True,121,True
1463,55,Veg Momos,Starter,True,216,True
1464,55,Chicken Hakka Noodles,Main Course,False,302,True
1465,55,Chilli Garlic Rice,Main Course,True,329,True
1466,55,Chicken Spring Rolls,Starter,False,214,True
1467,55,Schezwan Fried Rice,Main Course,True,250,True
1468,55,Garlic Noodles,Main Course,True,447,True
1469,55,Honey Chilli Potato,Starter,True,287,True
1470,55,Chicken Fried Wonton,Starter,False,186,True
1471,55,Chicken Manchurian,Starter,False,157,True
1472,55,Ice Tea,Beverage,True,176,True
1473,55,Vanilla Ice Cream,Dessert,True,234,True
1474,55,Dragon Chicken,Main Course,False,363,True
1475,55,Chicken Triple Rice,Main Course,False,417,True
1476,55,Sesame Balls,Dessert,True,142,True
1477,55,Hakka Noodles,Main Course,True,445,True
1478,55,Veg Fried Rice,Main Course,True,432,True
1479,56,Grilled Paneer Bowl,Main Course,True,276,True
1480,56,Mixed Sprouts Salad,Starter,True,111,True
1481,56,Coconut Water,Beverage,True,135,True
1482,56,Protein Muffin,Dessert,True,179,True
1483,56,Mineral Water,Beverage,True,162,True
1484,56,Hummus Platter,Starter,True,216,True
1485,56,Beetroot Juice,Beverage,True,254,True
1486,56,Green Tea,Beverage,True,230,True
1487,56,Chicken Protein Bowl,Main Course,False,270,True
1488,56,Chicken Caesar Wrap,Main Course,False,420,True
1489,56,Grilled Fish Bowl,Main Course,False,379,True
1490,56,Grilled Chicken Salad,Main Course,False,294,True
1491,56,Veg Wrap,Main Course,True,227,True
1492,56,Roasted Almonds,Starter,True,196,True
1493,56,Protein Bar,Dessert,True,186,True
1494,56,Falafel Wrap,Main Course,True,419,True
1495,56,Chicken Wrap,Main Course,False,264,True
1496,56,Kiwi Smoothie,Beverage,True,178,True
1497,56,Avocado Toast,Main Course,True,351,True
1498,56,Granola Bowl,Dessert,True,203,True
1499,56,Protein Smoothie,Beverage,True,217,True
1500,57,Butter Chicken,Main Course,False,393,True
1501,57,Paneer Bhurji,Main Course,True,461,True
1502,57,Rumali Roti,Starter,True,105,True
1503,57,Dal Makhani,Main Course,True,460,True
1504,57,Mutton Rogan Josh,Main Course,False,224,True
1505,57,Masala Papad,Starter,True,163,True
1506,57,Lassi,Beverage,True,101,True
1507,57,Palak Paneer,Main Course,True,467,True
1508,57,Mango Lassi,Beverage,True,103,True
1509,57,Paneer Biryani,Main Course,True,380,True
1510,57,Paneer Butter Masala,Main Course,True,445,True
1511,57,Chicken Seekh Kebab,Starter,False,94,True
1512,57,Chicken Tikka,Starter,False,140,True
1513,57,Kheer,Dessert,True,211,True
1514,57,Garlic Naan,Starter,True,100,True
1515,57,Masala Chaas,Beverage,True,95,True
1516,57,Achari Paneer,Main Course,True,281,True
1517,57,Phirni,Dessert,True,175,True
1518,57,Chole Masala,Main Course,True,429,True
1519,57,Veg Seekh Kebab,Starter,True,157,True
1520,57,Kulfi,Dessert,True,135,True
1521,57,Gulab Jamun,Dessert,True,92,True
1522,57,Aam Panna,Beverage,True,55,True
1523,57,Fish Curry,Main Course,False,312,True
1524,57,Aloo Gobi,Main Course,True,227,True
1525,57,Shahi Paneer,Main Course,True,454,True
1526,57,Veg Pulao,Main Course,True,327,True
1527,57,Amritsari Chole,Main Course,True,380,True
1528,57,Dal Tadka,Main Course,True,428,True
1529,57,Tandoori Roti,Starter,True,154,True
1530,57,Bhindi Masala,Main Course,True,269,True
1531,58,Garlic Bread,Starter,True,102,True
1532,58,Coca Cola,Beverage,True,57,True
1533,58,Loaded Fries,Starter,True,154,True
1534,58,Chicken Nuggets,Starter,False,132,True
1535,58,Veg Nuggets,Starter,True,128,True
1536,58,Milkshake,Beverage,True,130,True
1537,58,Veg Wrap,Main Course,True,223,True
1538,58,Pepsi,Beverage,True,137,True
1539,58,Veg Burger,Main Course,True,225,True
1540,58,Hot Dog,Main Course,False,232,True
1541,58,Brownie,Dessert,True,175,True
1542,58,Chocolate Sundae,Dessert,True,133,True
1543,58,Sprite,Beverage,True,58,True
1544,58,Veg Sandwich,Main Course,True,304,True
1545,58,Chicken Burger,Main Course,False,213,True
1546,58,Cold Coffee,Beverage,True,85,True
1547,58,Onion Rings,Starter,True,117,True
1548,58,French Fries,Starter,True,131,True
1549,58,Chicken Taco,Main Course,False,310,True
1550,58,Veg Taco,Main Course,True,309,True
1551,58,Soft Serve,Dessert,True,155,True
1552,58,Cheese Burger,Main Course,True,194,True
1553,58,Double Patty Burger,Main Course,False,315,True
1554,58,Cheese Corn Sandwich,Main Course,True,230,True
1555,58,Chicken Wrap,Main Course,False,161,True
1556,58,Peri Peri Fries,Starter,True,116,True
1557,58,Chicken Sandwich,Main Course,False,260,True
1558,59,Masala Tea,Beverage,True,253,True
1559,59,Hot Chocolate,Beverage,True,208,True
1560,59,Fruit Tart,Dessert,True,235,True
1561,59,Garlic Bread,Starter,True,186,True
1562,59,Chicken Quesadilla,Main Course,False,189,True
1563,59,French Fries,Starter,True,158,True
1564,59,Veg Wrap,Main Course,True,220,True
1565,59,Blueberry Cheesecake,Dessert,True,224,True
1566,59,Cold Coffee,Beverage,True,232,True
1567,59,Peri Peri Fries,Starter,True,164,True
1568,59,Chicken Club Sandwich,Main Course,False,201,True
1569,59,Mineral Water,Beverage,True,197,True
1570,59,Americano,Beverage,True,268,True
1571,59,Veg Quesadilla,Main Course,True,247,True
1572,59,Chicken Sandwich,Main Course,False,318,True
1573,59,Hazelnut Latte,Beverage,True,155,True
1574,59,Croissant,Dessert,True,218,True
1575,59,Flat White,Beverage,True,175,True
1576,59,Red Velvet Pastry,Dessert,True,145,True
1577,59,Apple Pie,Dessert,True,234,True
1578,59,Chocolate Brownie,Dessert,True,228,True
1579,60,Latte,Beverage,True,263,True
1580,60,Chocolate Brownie,Dessert,True,143,True
1581,60,Donut,Dessert,True,143,True
1582,60,Fresh Lime Soda,Beverage,True,103,True
1583,60,Hot Chocolate,Beverage,True,166,True
1584,60,Chicken Club Sandwich,Main Course,False,213,True
1585,60,Cappuccino,Beverage,True,276,True
1586,60,Veg Quesadilla,Main Course,True,295,True
1587,60,Espresso,Beverage,True,122,True
1588,60,Chocolate Croissant,Dessert,True,228,True
1589,60,Hazelnut Latte,Beverage,True,168,True
1590,60,Chicken Sandwich,Main Course,False,274,True
1591,60,Chocolate Muffin,Dessert,True,181,True
1592,60,Veg Wrap,Main Course,True,236,True
1593,60,Club Sandwich,Main Course,True,233,True
1594,60,Apple Pie,Dessert,True,189,True
1595,60,Flat White,Beverage,True,200,True
1596,60,Garlic Bread,Starter,True,156,True
1597,60,Veg Sandwich,Main Course,True,317,True
1598,61,Soft Drink,Beverage,True,88,True
1599,61,Gulab Jamun,Dessert,True,105,True
1600,61,Lassi,Beverage,True,71,True
1601,61,Mirchi Ka Salan,Starter,True,153,True
1602,61,Rose Milk,Beverage,True,70,True
1603,61,Prawns Biryani,Main Course,False,460,True
1604,61,Veg Hyderabadi Biryani,Main Course,True,278,True
1605,61,Chicken Biryani,Main Course,False,421,True
1606,61,Paneer 65,Starter,True,131,True
1607,61,Hyderabadi Chicken Biryani,Main Course,False,381,True
1608,61,Raita,Starter,True,108,True
1609,61,Apricot Delight,Dessert,True,170,True
1610,61,Chicken 65,Starter,False,238,True
1611,61,Fish Biryani,Main Course,False,229,True
1612,61,Jeera Rice,Main Course,True,433,True
1613,61,Veg Kebab,Starter,True,116,True
1614,61,Chicken Kebab,Starter,False,167,True
1615,61,Fruit Custard,Dessert,True,137,True
1616,61,Boiled Egg,Starter,False,210,True
1617,61,Egg Biryani,Main Course,False,372,True
1618,61,Double Ka Meetha,Dessert,True,110,True
1619,62,Sambar Vada,Starter,True,142,True
1620,62,Set Dosa,Main Course,True,162,True
1621,62,Fresh Lime Juice,Beverage,True,74,True
1622,62,Tomato Rice,Main Course,True,197,True
1623,62,Appam,Main Course,True,177,True
1624,62,Payasam,Dessert,True,112,True
1625,62,Filter Coffee,Beverage,True,53,True
1626,62,Badam Milk,Beverage,True,73,True
1627,62,Pongal,Main Course,True,251,True
1628,62,Pesarattu,Main Course,True,178,True
1629,62,Curd Rice,Main Course,True,276,True
1630,62,Ghee Roast,Main Course,True,202,True
1631,62,Mysore Masala Dosa,Main Course,True,253,True
1632,62,Onion Uttapam,Main Course,True,240,True
1633,62,Bisibele Bath,Main Course,True,202,True
1634,62,Rava Dosa,Main Course,True,146,True
1635,62,Poori Bhaji,Main Course,True,199,True
1636,62,Podi Idli,Starter,True,65,True
1637,62,Lemon Rice,Main Course,True,132,True
1638,62,Kesari Bath,Dessert,True,143,True
1639,62,Medu Vada,Starter,True,121,True
1640,62,Onion Dosa,Main Course,True,266,True
1641,62,Akki Roti,Main Course,True,199,True
1642,62,Buttermilk,Beverage,True,82,True
1643,62,Rasam,Starter,True,133,True
1644,62,Neer Dosa,Main Course,True,208,True
1645,62,Mango Lassi,Beverage,True,59,True
1646,63,Kesari Bath,Dessert,True,98,True
1647,63,Pesarattu,Main Course,True,242,True
1648,63,Banana Chips,Starter,True,125,True
1649,63,Coconut Rice,Main Course,True,166,True
1650,63,Buttermilk,Beverage,True,78,True
1651,63,Sambar Vada,Starter,True,127,True
1652,63,Onion Dosa,Main Course,True,152,True
1653,63,Mango Lassi,Beverage,True,52,True
1654,63,Medu Vada,Starter,True,143,True
1655,63,Mangalore Buns,Starter,True,113,True
1656,63,Lemon Rice,Main Course,True,254,True
1657,63,Plain Uttapam,Main Course,True,198,True
1658,63,Vegetable Stew,Main Course,True,133,True
1659,63,Set Dosa,Main Course,True,266,True
1660,63,Chapati,Starter,True,113,True
1661,63,Onion Uttapam,Main Course,True,267,True
1662,63,Pongal,Main Course,True,148,True
1663,63,Curd Rice,Main Course,True,143,True
1664,63,Vegetable Upma,Main Course,True,201,True
1665,63,Masala Dosa,Main Course,True,182,True
1666,63,Akki Roti,Main Course,True,224,True
1667,63,Podi Idli,Starter,True,116,True
1668,63,Badam Milk,Beverage,True,47,True
1669,63,Ghee Roast,Main Course,True,181,True
1670,63,Appam,Main Course,True,276,True
1671,63,Filter Coffee,Beverage,True,113,True
1672,63,Fresh Lime Juice,Beverage,True,56,True
1673,64,Gulab Jamun,Dessert,True,267,True
1674,64,Rasmalai,Dessert,True,227,True
1675,64,Chocolate Brownie,Dessert,True,266,True
1676,64,Kulfi,Dessert,True,203,True
1677,64,Black Forest Pastry,Dessert,True,230,True
1678,64,Banoffee Pie,Dessert,True,185,True
1679,64,Mineral Water,Beverage,True,132,True
1680,64,Chocolate Pastry,Dessert,True,153,True
1681,64,Cold Coffee,Beverage,True,146,True
1682,64,Mango Sundae,Dessert,True,253,True
1683,64,Belgian Waffle,Dessert,True,146,True
1684,64,Strawberry Shake,Beverage,True,89,True
1685,64,Vanilla Ice Cream,Dessert,True,192,True
1686,64,Fresh Lime Soda,Beverage,True,175,True
1687,64,Cold Chocolate,Beverage,True,127,True
1688,64,Kheer,Dessert,True,189,True
1689,64,Coffee Walnut Cake,Dessert,True,306,True
1690,64,Choco Chip Cookie,Dessert,True,219,True
1691,64,Butterscotch Ice Cream,Dessert,True,178,True
1692,65,New York Cheesecake,Dessert,True,151,True
1693,65,Caramel Pudding,Dessert,True,125,True
1694,65,Gulab Jamun,Dessert,True,295,True
1695,65,Vanilla Ice Cream,Dessert,True,285,True
1696,65,Blueberry Cheesecake,Dessert,True,264,True
1697,65,Chocolate Sundae,Dessert,True,193,True
1698,65,Mango Sundae,Dessert,True,233,True
1699,65,Chocolate Milkshake,Beverage,True,106,True
1700,65,Mineral Water,Beverage,True,133,True
1701,65,Red Velvet Pastry,Dessert,True,297,True
1702,65,Oreo Shake,Beverage,True,164,True
1703,65,Chocolate Ice Cream,Dessert,True,246,True
1704,65,Chocolate Muffin,Dessert,True,272,True
1705,65,Chocolate Truffle Cake,Dessert,True,275,True
1706,65,Belgian Waffle,Dessert,True,230,True
1707,65,Red Velvet Cake,Dessert,True,134,True
1708,65,Donut,Dessert,True,251,True
1709,65,Cold Chocolate,Beverage,True,172,True
1710,65,Kulfi,Dessert,True,242,True
1711,65,Choco Chip Cookie,Dessert,True,192,True
1712,65,Mango Smoothie,Beverage,True,171,True
1713,66,Butter Naan,Starter,True,216,True
1714,66,Jaljeera,Beverage,True,131,True
1715,66,Butter Chicken,Main Course,False,275,True
1716,66,Masala Papad,Starter,True,164,True
1717,66,Kheer,Dessert,True,91,True
1718,66,Mutton Rogan Josh,Main Course,False,277,True
1719,66,Veg Pulao,Main Course,True,342,True
1720,66,Shahi Paneer,Main Course,True,407,True
1721,66,Paneer Lababdar,Main Course,True,449,True
1722,66,Fish Curry,Main Course,False,387,True
1723,66,Rajma Masala,Main Course,True,333,True
1724,66,Dal Tadka,Main Course,True,471,True
1725,66,Veg Seekh Kebab,Starter,True,186,True
1726,66,Phirni,Dessert,True,126,True
1727,66,Chicken Tikka,Starter,False,158,True
1728,66,Chole Masala,Main Course,True,311,True
1729,66,Paneer Tikka,Starter,True,97,True
1730,66,Paneer Butter Masala,Main Course,True,282,True
1731,66,Veg Kolhapuri,Main Course,True,369,True
1732,66,Kofta Curry,Main Course,True,358,True
1733,66,Kulfi,Dessert,True,93,True
1734,66,Paneer Biryani,Main Course,True,433,True
1735,66,Chicken Biryani,Main Course,False,475,True
1736,66,Kadhai Paneer,Main Course,True,354,True
1737,66,Gulab Jamun,Dessert,True,150,True
1738,66,Palak Paneer,Main Course,True,307,True
